numero_os,tss,dia,tse,data_execucao,data_competencia,equipe,atc,ato,municipio,bairro,logradouro,observacao
26100892109,SUPRIMIR LIGAÇÃO DE AGUA POR IMOVEL VAGO,2026-08-11,SUPRIMIDA LIGAÇÃO DE AGUA IMOVEL VAGO,2026-08-11 13:20:00,2026-08-10 09:41:00,MOTO-ME CCV- ANDRE CIRQUEIRA,929,32,SÃO PAULO,COND VARGEM GRANDE,"RUA DAS ROSAS, 145",
26101044618,SUPRIMIR LIGAÇÃO DE AGUA POR IMOVEL VAGO,2026-08-12,SUPRIMIDA LIGAÇÃO DE AGUA IMOVEL VAGO,2026-08-12 12:09:00,2026-08-11 05:36:00,MOTO-ME CCV- ANDRE CIRQUEIRA,929,32,SÃO PAULO,COLONIA,"RUA TADAO INOUE, 6 - B",
2634189485,SUPRIMIR LIGAÇÃO DE AGUA POR IMOVEL VAGO,2026-08-27,SUPRIMIDA LIGAÇÃO DE AGUA IMOVEL VAGO,2026-08-27 15:20:00,2026-08-25 15:38:00,MOTO-ME CCV- ANDRE CIRQUEIRA,929,32,SÃO PAULO,JD NOVO MARILDA,"RUA RIO DA ALDEIA, 80 - C/2",
2634264969,SUPRIMIR LIGAÇÃO DE AGUA POR IMOVEL VAGO,2026-08-31,SUPRIMIDA LIGAÇÃO DE AGUA IMOVEL VAGO,2026-08-31 10:27:00,2026-08-26 09:15:00,MOTO-ME CCV- ANDRE CIRQUEIRA,929,32,SÃO PAULO,JD NOVO PARELHEIROS,"RUA MANOEL NOBREGA DE ALBUQUERQUE, 103 - A C/1",
2632663502,RELIGAR ÁGUA A PEDIDO DO CLIENTE,2026-08-14,RELIGAÇÃO DE AGUA A PEDIDO DO CLIENTE,2026-08-14 13:19:00,2026-08-14 07:06:00,MOTO-ME - EDUARDO A SANTOS,929,32,SÃO PAULO,JD VARGINHA,"RUA MARIANO LARSEN, 125 - C/2",
2633637943,RELIGAR ÁGUA A PEDIDO DO CLIENTE,2026-08-21,RELIGAÇÃO DE AGUA A PEDIDO DO CLIENTE,2026-08-21 09:35:00,2026-08-20 19:26:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,JD LUCELIA,"RUA ARISTOFANES, 144 - C/4",
26101813477,RELIGAR ÁGUA A PEDIDO DO CLIENTE,2026-08-19,RELIGAÇÃO DE AGUA A PEDIDO DO CLIENTE,2026-08-19 10:45:00,2026-08-19 09:07:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,PQ S JOSE,"RUA SAI GUACU, 202 - C/2",
26102196483,RELIGAR ÁGUA A PEDIDO DO CLIENTE,2026-08-24,RELIGAÇÃO DE AGUA A PEDIDO DO CLIENTE,2026-08-24 13:52:00,2026-08-24 10:20:00,MOTO-ME CCV- ANDRE CIRQUEIRA,929,32,SÃO PAULO,CID NOVA AMERICA,"ESTRADA DA BARRAGEM, 371 - C/4",
2634683831,RELIGAR ÁGUA A PEDIDO DO CLIENTE,2026-08-28,RELIGAÇÃO DE AGUA A PEDIDO DO CLIENTE,2026-08-28 10:42:00,2026-08-28 09:14:00,MOTO-ME CCV- ANDRE CIRQUEIRA,929,32,SÃO PAULO,COND VARGEM GRANDE,"RUA DAS ROSAS, 3 - C/5",
2632323608,RELIGAR AGUA IMPEDIMENTO DE LEITURA,2026-08-12,RELIGAÇÃO DE AGUA IMPEDIMENTO DE LEITURA,2026-08-12 10:57:00,2026-08-11 16:27:00,MOTO-ME - EDUARDO A SANTOS,923,32,SÃO PAULO,JD GRAUNA,"RUA JAIME FREITAS MONIZ, 125 - C/2",
2632574192,RELIGAR AGUA IMPEDIMENTO DE LEITURA,2026-08-14,RELIGAÇÃO DE AGUA IMPEDIMENTO DE LEITURA,2026-08-14 11:58:00,2026-08-13 15:58:00,MOTO-ME - EDUARDO A SANTOS,923,32,SÃO PAULO,V NATAL,"RUA MANGA NATAL, 110 - C/2",
26100644572,RELIGAR AGUA IMPEDIMENTO DE LEITURA,2026-08-07,RELIGAÇÃO DE AGUA IMPEDIMENTO DE LEITURA,2026-08-07 14:30:00,2026-08-06 19:58:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,PQ COCAIA,"RUA BELMIRO HESSEL, 266 - A",
2632313644,RELIGAR AGUA IMPEDIMENTO DE LEITURA,2026-08-12,RELIGAÇÃO DE AGUA IMPEDIMENTO DE LEITURA,2026-08-12 08:55:00,2026-08-11 16:17:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,PQ AMERICA,"RUA JOSE ANTUNES CERDEIRA, 71 - ESC SAMBA",
2631645226,RELIGAR AGUA IMPEDIMENTO DE LEITURA,2026-08-06,RELIGAÇÃO DE AGUA IMPEDIMENTO DE LEITURA,2026-08-06 13:32:00,2026-08-06 10:15:00,MOTO-ME CCV- ANDRE CIRQUEIRA,929,32,SÃO PAULO,JD MARILDA,"ESTRADA DO PORTO, 166",
2633959527,RELIGAR AGUA IMPEDIMENTO DE LEITURA,2026-08-26,RELIGAÇÃO DE AGUA IMPEDIMENTO DE LEITURA,2026-08-26 11:14:00,2026-08-24 12:57:00,MOTO-ME CCV- ANDRE CIRQUEIRA,929,32,SÃO PAULO,JD IPORA,"RUA FORTE MAURICIO, 68 - A",
2631541108,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-06,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-06 11:33:00,2026-08-05 15:24:00,MOTO-ME - EDUARDO A SANTOS,923,32,SÃO PAULO,JD ICARAI,"RUA GIUSEPPE PIERMARINI, 395 - FDS C/6",
2632391050,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-12,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-12 09:58:00,2026-08-12 09:08:00,MOTO-ME - EDUARDO A SANTOS,923,32,SÃO PAULO,SITIO PALMEIRAS,"AVENIDA PAULO COSTA RIBEIRO BASTOS, 1226 - C/1",
2633100513,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-19,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-19 11:21:00,2026-08-18 11:08:00,MOTO-ME - EDUARDO A SANTOS,923,32,SÃO PAULO,JD GUANABARA,"RUA DAVID FABRICIUS, 81",
2633962223,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-25,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-25 12:54:00,2026-08-24 13:18:00,MOTO-ME - EDUARDO A SANTOS,923,32,SÃO PAULO,JD IV CENTENARIO,"RUA ARMANDO VIEIRA, 80 - C/2",
2634178137,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-26,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-26 09:39:00,2026-08-25 14:24:00,MOTO-ME CVV- MATHEUS SILVA,929,32,SÃO PAULO,JD DOS ALAMOS,"RUA JOSE ANTONIO DAVILA, 332 - C/1",
2631632217,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-06,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-06 09:25:00,2026-08-06 08:12:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,JD LUCELIA,"RUA CLAUDE BERNARD, 375 - C/3",
2631638875,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-06,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-06 00:23:00,2026-08-06 09:21:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,PQ RESID DOS LAGOS,"RUA CANARIO BELGA, 70",
2632288453,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-12,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-12 12:20:00,2026-08-11 00:00:00,MOTO-ME CVV -JEFFERSON DA SILVA,929,32,SÃO PAULO,CONDOMíNIO VIDAS,"RUA VIDA DE HARMONIA, 8",
2633665523,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-21,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-21 08:13:00,2026-08-21 08:30:00,MOTO-ME CVV - JEAN CARLOS,929,32,SÃO PAULO,JD S JUDAS TADEU,"RUA TARASCA, 94 - C/8",
2633576473,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-21,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-21 10:24:00,2026-08-20 16:43:00,MOTO-ME CVV - JEAN CARLOS,923,32,SÃO PAULO,JD ALMEIDA PRADO,"RUA INUBIA, 8 - C/2",
2634480480,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-28,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-28 08:42:00,2026-08-27 14:40:00,MOTO-ME CVV - JEAN CARLOS,923,32,SÃO PAULO,JD COLONIAL,"RUA JEQUIRITUBA, 592",
2634480131,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-28,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-28 13:44:00,2026-08-27 14:38:00,MOTO-ME CVV - JEAN CARLOS,923,32,SÃO PAULO,V S JOSE,"AVENIDA SENADOR TEOTONIO VILELA, 6095 - A",
2631010244,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-02,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-02 10:24:00,2026-07-31 17:44:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,JD REIMBERG,"RUA TENENTE JOECYL CAMARGO DA MOTA, 166 - B C/1",
2631462146,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-05,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-05 10:11:00,2026-08-04 15:19:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,JD REIMBERG,"RUA ROSALINA LAPADULA CAMARGO, 70 - A C/1",
2631673895,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-07,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-07 08:54:00,2026-08-06 13:16:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,PQ PLANALTO,"RUA EURICO DIAS BAPTISTA, 42 - C/2",
2633073972,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-18,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-18 12:05:00,2026-08-18 07:13:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,JD DAS CAMELIAS,"RUA JOSE LUIS MONTEIRO, 981 - A C/2",
2634753926,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-29,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-29 09:07:00,2026-08-28 14:07:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,PQ AMERICA,"RUA SALOMAO GEBARA, 53 - C/3",
2634489142,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-29,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-29 10:41:00,2026-08-27 15:01:00,MOTO-ME CVV- CLAUDIO,923,32,SÃO PAULO,JD COLONIAL,"RUA GENERAL AZEVEDO PIMENTEL, 2 - C/7",
2631148468,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-05,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-05 15:20:00,2026-08-03 09:03:00,SAN INT - LNA - SILVANIR SANTOS,923,32,SÃO PAULO,JD EDDA,"RUA VALE DAS CANAS, 119",
2631157354,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-04,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-04 12:53:00,2026-08-03 10:04:00,SAN INT - LNA - TIAGO ALVES,923,32,SÃO PAULO,SOCORRO,"AVENIDA GUARAPIRANGA, 148 - C/2",
2631883861,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-08,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-08 08:46:00,2026-08-07 14:41:00,MOTO-ME CVV- EMERSON ALVES,923,32,SÃO PAULO,CID DUTRA,"RUA DOUTOR PAULO DE BARROS WHITAKER, 454 - C",
2632108720,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-10,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-10 10:52:00,2026-08-10 10:17:00,MOTO-ME CVV- EMERSON ALVES,299,24,EMBU-GUACU,VL SAO JOSE,"ALAMEDA DOS ROUXINOIS, 15 - C/5",
2632964121,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-18,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-18 09:13:00,2026-08-17 15:51:00,MOTO-ME CVV- EMERSON ALVES,923,32,SÃO PAULO,PQ DO CASTELO,"AVENIDA ALCINDO FERREIRA, 627 - C/3",
2634490943,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-29,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-29 09:54:00,2026-08-27 15:09:00,MOTO-ME CVV- EMERSON ALVES,929,32,SÃO PAULO,JD NOVO PARELHEIROS,"RUA JOAO ROSCHEL CHRISTE, 27 - C/4",
2630933688,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-01,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-01 11:18:00,2026-07-31 11:33:00,MOTO-ME CCV- ANDRE CIRQUEIRA,929,32,SÃO PAULO,JD SILVEIRA,"RUA BONIFACIO ASIOLI, 7 - C/1",
2634016208,RELIGAR AGUA MUDANÇA TITULARIDADE,2026-08-25,RELIGAÇÃO DE AGUA MUDANÇA TITULARIDADE,2026-08-25 12:22:00,2026-08-24 15:06:00,MOTO-ME CCV- ANDRE CIRQUEIRA,929,32,SÃO PAULO,COLONIA,"RUA BEIJA FLOR, 86 - C/1",
2633963339,COMPLEMENTAR LIGAÇÃO DE ESGOTO,2026-08-24,COMPLEMENTADA LIGAÇÃO DE ESGOTO,2026-08-24 16:11:00,2026-08-24 13:31:00,ENCARREGADO - ROBSON SANTOS,923,32,SÃO PAULO,PQ AMERICA,"RUA JEQUIRITUBA, 1883",
2622438657,LIGAÇÃO DE ESGOTO ADICIONAL,2026-08-21,LIGAÇÃO DE ESGOTO ADICIONAL,2026-08-21 17:12:00,2026-08-18 14:59:00,SAN INT - ESGOTO - GEISSON LUZ,929,32,SÃO PAULO,JD STA FE,"RUA VISCONDE DE ERVEDAL, 7",selim 200.1
2631393556,LIGAÇÃO DE ESGOTO ADICIONAL,2026-08-11,LIGAÇÃO DE ESGOTO ADICIONAL,2026-08-11 15:24:00,2026-08-07 08:21:00,SAN INT - ESGOTO - REGINALDO RIBEIRO,929,32,SÃO PAULO,PARELHEIROS,"RUA GUSTAVO CAMPA, 3",
2630496154,SUBSTITUIR LIGAÇÃO DE ESGOTO,2026-08-04,SUBSTITUIDA LIGAÇÃO DE ESGOTO,2026-08-04 11:15:00,2026-07-28 15:12:00,SAN INT - ESGOTO - GEISSON LUZ,923,32,SÃO PAULO,JD COLONIAL,"AVENIDA MANUEL ALVES SOARES, 366","não avera etapas serviço feito no passseio,passeio de terra"
2629589446,SUBSTITUIR LIGAÇÃO DE ESGOTO,2026-08-01,SUBSTITUIDA LIGAÇÃO DE ESGOTO,2026-08-01 11:47:00,2026-07-21 14:16:00,SAN INT - ESGOTO - REGINALDO RIBEIRO,929,32,SÃO PAULO,JD IDEAL,"TRAVESSA PARTICULAR P, 3",
2628868998,CONSTRUIR POÇO DE VISITA,2026-08-25,CONSTRUIDO POÇO DE VISITA,2026-08-25 09:44:00,2026-08-25 07:43:00,SAN INT - OBRAS - ANTONIO ERENILDO,929,32,SÃO PAULO,JD LUCELIA,"RUA DO MANIFESTO POPULAR, 0",
2633628943,DESCOBRIR POÇO INSPEÇÃO/VISITA,2026-08-24,DESCOBERTO E NIVELADO POÇO DE INSPEÇÃO,2026-08-24 12:06:00,2026-08-21 11:02:00,SAN INT - REPOSIÇÃO - VALDEQUE SILVA,923,32,SÃO PAULO,JD COLONIAL,"AVENIDA MANUEL ALVES SOARES, 239",
2631146477,DESCOBRIR POÇO INSPEÇÃO/VISITA,2026-08-05,DESCOBERTO E NIVELADO POÇO DE INSPEÇÃO,2026-08-05 16:01:00,2026-08-03 10:59:00,DENIS DA COSTA PIRES,929,32,SÃO PAULO,PQ COCAIA,"RUA SAO SALVADOR DA TORRE, 1000 - D",BAIXADO INTERNO DEVIDO PROBLEMAS NO PDA https://photos.app.goo.gl/z57vBUN3KHwtMJxd6
2631869054,DESCOBRIR POÇO INSPEÇÃO/VISITA,2026-08-10,DESCOBERTO E NIVELADO POÇO DE VISITA,2026-08-10 10:37:00,2026-08-08 11:50:00,SAN INT - REPOSIÇÃO - VALDEQUE SILVA,923,32,SÃO PAULO,JD ALMEIDA PRADO,"RUA JOSE ROBERTO COTIME, 59 - B",
2633920936,NIVELAR POÇO DE INSPEÇÃO/VISITA,2026-08-25,NIVELADO POÇO DE INSPEÇÃO,2026-08-25 15:26:00,2026-08-24 09:00:00,SAN INT - REPOSIÇÃO - VALDEQUE SILVA,929,32,SÃO PAULO,PARELHEIROS,"RUA DOUTOR AMERICANO, 200",
2633727614,NIVELAR POÇO DE INSPEÇÃO/VISITA,2026-08-25,NIVELADO POÇO DE INSPEÇÃO,2026-08-25 11:42:00,2026-08-21 14:12:00,SAN INT - REPOSIÇÃO - VALDEQUE SILVA,929,32,SÃO PAULO,JD SABIA,"RUA GENARO ALESSANDRO, 57",Asfalto irregular
2633115056,NIVELAR POÇO DE INSPEÇÃO/VISITA,2026-08-19,NIVELADO POÇO DE INSPEÇÃO,2026-08-19 10:36:00,2026-08-18 12:11:00,SAN INT - REPOSIÇÃO - VALDEQUE SILVA,923,32,SÃO PAULO,SOCORRO,"RUA AMARO LEITE, 240",
2631416652,NIVELAR POÇO DE INSPEÇÃO/VISITA,2026-08-04,NIVELADO POÇO DE INSPEÇÃO,2026-08-04 11:40:00,2026-08-04 10:40:00,DENIS DA COSTA PIRES,929,32,SÃO PAULO,PQ COCAIA,"RUA SAO SALVADOR DA TORRE, 1000 - D",o asfalto está irregular.
2633690056,NIVELAR POÇO DE INSPEÇÃO/VISITA,2026-08-23,NIVELADO POÇO DE INSPEÇÃO,2026-08-23 13:01:00,2026-08-21 11:24:00,DENIS DA COSTA PIRES,929,32,SÃO PAULO,BAL S JOSE,"RUA BALNEARIO SAO JOSE, 1168",BAIXADO INTERNO DEVIDO PROBLEMAS NO PDA SEGUE LINK DE FOTOS https://photos.app.goo.gl/tUTiu3nq8bkycAsZA
2631195902,NIVELAR POÇO DE INSPEÇÃO/VISITA,2026-08-05,NIVELADO POÇO DE INSPEÇÃO,2026-08-05 15:11:00,2026-08-03 12:04:00,SAN INT - ESGOTO - REGINALDO RIBEIRO,923,32,SÃO PAULO,SOCORRO,"RUA DOUTOR MAURO PAES DE ALMEIDA, 210","corrigindo ,as duas lajes foi nivelada e usada  as mesma laje."
2631420416,NIVELAR POÇO DE INSPEÇÃO/VISITA,2026-08-05,NIVELADO POÇO DE VISITA,2026-08-05 11:27:00,2026-08-04 11:05:00,SAN INT - ESGOTO - ENIO MARCOS,299,24,EMBU-GUACU,JD BRASIL,"RUA MANOEL PIRES DE MORAES PEDROSO, 160",
2632721874,NIVELAR POÇO DE INSPEÇÃO/VISITA,2026-08-15,NIVELADO POÇO DE VISITA,2026-08-15 12:01:00,2026-08-14 11:44:00,SAN INT - OBRAS - SEVERINO VIEIRA,929,32,SÃO PAULO,PQ BRASIL,"AVENIDA DONA BELMIRA MARIN, 222 - C/1",BAIXADO INTERNO DEVIDO PROBLEMAS NO PDA SEGUE LINK DE FOTOS https://photos.app.goo.gl/eyJrmWmzHqeGqVyz8
2632454501,TROCAR TAMPÃO DE POÇO DE INSPEÇÃO/VISITA,2026-08-13,TROCA DE TAMPÃO DE POÇO DE INSPEÇÃO,2026-08-13 11:14:00,2026-08-12 16:47:00,SAN INT - REPOSIÇÃO - VALDEQUE SILVA,923,32,SÃO PAULO,JD PRIMAVERA,"AVENIDA MATIAS BECK, 350",troca de tampão de 900
2632707545,NIVELAR POÇO DE INSPEÇÃO/VISITA,2026-08-17,TROCA DE TAMPÃO DE POÇO DE INSPEÇÃO,2026-08-17 11:18:00,2026-08-14 10:01:00,SAN INT - REPOSIÇÃO - VALDEQUE SILVA,923,32,SÃO PAULO,JD STA BARBARA,"AVENIDA JOAQUIM NAPOLEAO MACHADO, 29 - A",asfalto irregular
2633113865,NIVELAR POÇO DE INSPEÇÃO/VISITA,2026-08-19,TROCA DE TAMPÃO DE POÇO DE INSPEÇÃO,2026-08-19 12:08:00,2026-08-18 12:01:00,SAN INT - REPOSIÇÃO - VALDEQUE SILVA,923,32,SÃO PAULO,SOCORRO,"RUA AMARO LEITE, 241 - HAIR",
2631411912,TROCAR RAMAL DE ESGOTO,2026-08-07,REPARO DE RAMAL DE ESGOTO,2026-08-07 15:19:00,2026-08-05 09:51:00,SAN INT - ESGOTO - CARLOS BATISTA,923,32,SÃO PAULO,JD REIMBERG,"RUA PAINEIRA REIMBERG, 108",
2631417872,CONSERTAR RAMAL DE ESGOTO,2026-08-04,REPARO DE RAMAL DE ESGOTO,2026-08-04 11:55:00,2026-08-04 11:17:00,SAN INT - ESGOTO - GEISSON LUZ,923,32,SÃO PAULO,ST JABOTICABEIRAS,"RUA FREI MATEUS DA ENCARNACAO PINA, 210 - C/1","curva de 90de 100 loga .
serviço feito no passeio de terra 
não avera etapas"
2631513984,DESOBSTRUIR RAMAL DE ESGOTO,2026-08-06,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-06 10:43:00,2026-08-05 11:22:00,NORBRASIL INTERLAGOS - MANOEL,299,24,EMBU-GUACU,JD BRASIL,"RUA MANOEL PIRES DE MORAES PEDROSO, 71 - FDS C/3",
2631137613,DESOBSTRUIR RETORNO PARA IMOVEL,2026-08-02,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-02 14:44:00,2026-08-02 12:15:00,NORBRASIL INTERLAGOS - RONNIE,923,32,SÃO PAULO,PQ STA CECILIA,"RUA CANARIO NATAL, 431",executado uma d.d no local
26100284323,DESOBSTRUIR RAMAL DE ESGOTO,2026-08-04,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-04 09:40:00,2026-08-03 23:26:00,NORBRASIL INTERLAGOS - RONNIE,929,32,SÃO PAULO,RANCHO DO ABILIO,"RUA EMBIRIBEIRA, 8 - C/2",executado uma d.d cliente já foi orientado três vezes para alimpar a caixa e continuar do mesmo jeito
2632443042,DESOBSTRUIR RETORNO PARA IMOVEL,2026-08-13,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-13 11:10:00,2026-08-12 15:21:00,NORBRASIL INTERLAGOS - RONNIE,929,32,SÃO PAULO,JD VARGINHA,"RUA HENRIQUE MUZZIO, 556 - C/1",executado uma d.d no local
26101274961,DESOBSTRUIR RAMAL DE ESGOTO,2026-08-13,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-13 10:04:00,2026-08-12 16:30:00,NORBRASIL INTERLAGOS - RONNIE,923,32,SÃO PAULO,CH DAS CORUJAS,"RUA BALDASSARE FERRI, 12 - A",executado uma d.d
2632880830,DESOBSTRUIR RAMAL DE ESGOTO,2026-08-17,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-17 09:06:00,2026-08-16 11:17:00,NORBRASIL INTERLAGOS - RONNIE,929,32,SÃO PAULO,PQ COCAIA,"TRAVESSA MARIA FLAUZINA DA SILVA, 1 - C/1",executado uma d.d no local
2633432298,DESOBSTRUIR RETORNO PARA IMOVEL,2026-08-21,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-21 09:21:00,2026-08-20 10:51:00,NORBRASIL INTERLAGOS - RONNIE,929,32,SÃO PAULO,JD STA BARBARA,"RUA BEM TE VI MARROM, 131 - C/1",DD executada
26102393597,DESOBSTRUIR RETORNO PARA IMOVEL,2026-08-26,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-26 13:53:00,2026-08-25 16:24:00,NORBRASIL INTERLAGOS - RONNIE,923,32,SÃO PAULO,RIO BONITO,"RUA MONSENHOR JOAO BATISTA CARVALHO, 144 - C/1",executado uma d.d no local
26102439403,DESOBSTRUIR RETORNO PARA IMOVEL,2026-08-26,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-26 14:34:00,2026-08-26 09:29:00,NORBRASIL INTERLAGOS - RONNIE,923,32,SÃO PAULO,RIO BONITO,"RUA FREDERICO RENE DE JAEGHER, 268",executado uma d.d no local
2634748259,DESOBSTRUIR RAMAL DE ESGOTO,2026-08-29,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-29 09:14:00,2026-08-28 13:28:00,NORBRASIL INTERLAGOS - RONNIE,929,32,SÃO PAULO,JD EDY,"RUA SEBASTIAO FERNANDES CAMACHO, 387",executado uma d.d no local
2631641877,DESOBSTRUIR RETORNO PARA IMOVEL,2026-08-06,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-06 14:12:00,2026-08-06 09:45:00,NORBRASIL INTERLAGOS - RONNIE,923,32,SÃO PAULO,PQ AMERICA,"RUA JEQUIRITUBA, 1523 - S/1",fizemos uma d.d
2631533536,DESOBSTRUIR RETORNO PARA IMOVEL,2026-08-06,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-06 15:08:00,2026-08-05 14:20:00,NORBRASIL INTERLAGOS - RONNIE,923,32,SÃO PAULO,JD S BERNARDO,"TRAVESSA LEON, 21",executado uma d.d
26102749470,DESOBSTRUIR RAMAL DE ESGOTO,2026-08-30,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-30 09:33:00,2026-08-29 18:20:00,NORBRASIL INTERLAGOS - ALEX PEREIRA,923,32,SÃO PAULO,INTERLAGOS,"RUA LEONARDO DE FASSIO, 694",
2631986313,DESOBSTRUIR RETORNO PARA IMOVEL,2026-08-09,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-09 11:53:00,2026-08-08 18:26:00,NORBRASIL INTERLAGOS - ERICK,923,32,SÃO PAULO,JD BEATRIZ,"RUA GEORGINA BOCCHIGLIERI, 50 - C/1",
26100558591,DESOBSTRUIR RAMAL DE ESGOTO,2026-08-06,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-06 15:53:00,2026-08-06 11:10:00,NORBRASIL INTERLAGOS - GIOVANI CALIXTO,923,32,SÃO PAULO,JD STA BARBARA,"RUA EMA DAVILLA, 27",
2634868658,DESOBSTRUIR RAMAL DE ESGOTO,2026-08-30,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-30 08:01:00,2026-08-29 09:38:00,NORBRASIL INTERLAGOS - GIOVANI CALIXTO,923,32,SÃO PAULO,JD BEATRIZ,"RUA MICHEL ALEXANDRE MUTRAN, 353",DD executada
2634865301,DESOBSTRUIR RETORNO PARA IMOVEL,2026-08-30,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-30 07:43:00,2026-08-29 08:09:00,NORBRASIL INTERLAGOS - GIOVANI CALIXTO,923,32,SÃO PAULO,JD PANORAMA,"RUA PANORAMA, 16 - C/2",DD executada
26100797572,DESOBSTRUIR RAMAL DE ESGOTO,2026-08-08,DESOBSTRUIDO RAMAL DE ESGOTO,2026-08-08 14:13:00,2026-08-08 09:28:00,NORBRASIL INTERLAGOS - ELIAS SILVA,929,32,SÃO PAULO,COND VARGEM GRANDE,"RUA IPE ROXO, 46 - A C/2",
